Campaign,Ad group,Keyword,Match type,Max CPC,Final URL,Status
DR-iPhone,Gasan,[가산 아이폰 15 배터리 교체],Exact,595,https://xn--2j1bq2k97kxnah86c.com/articles/repair-gasan-iphone.html,Enabled
DR-iPhone,Gasan,"""가산 아이폰 15 배터리 교체""",Phrase,476,https://xn--2j1bq2k97kxnah86c.com/articles/repair-gasan-iphone.html,Enabled
DR-iPhone,Gasan,[가산 아이폰 15 수리],Exact,680,https://xn--2j1bq2k97kxnah86c.com/articles/repair-gasan-iphone.html,Enabled
DR-iPhone,Gasan,"""가산 아이폰 15 수리""",Phrase,544,https://xn--2j1bq2k97kxnah86c.com/articles/repair-gasan-iphone.html,Enabled
DR-iPhone,Gasan,[가산 아이폰 15 액정 깨짐],Exact,595,https://xn--2j1bq2k97kxnah86c.com/articles/repair-gasan-iphone.html,Enabled
DR-iPhone,Gasan,"""가산 아이폰 15 액정 깨짐""",Phrase,476,https://xn--2j1bq2k97kxnah86c.com/articles/repair-gasan-iphone.html,Enabled
DR-iPhone,Gasan,[가산 아이폰 15 액정 수리],Exact,595,https://xn--2j1bq2k97kxnah86c.com/articles/repair-gasan-iphone.html,Enabled
DR-iPhone,Gasan,"""가산 아이폰 15 액정 수리""",Phrase,476,https://xn--2j1bq2k97kxnah86c.com/articles/repair-gasan-iphone.html,Enabled
DR-iPhone,Gasan,[가산 아이폰 15 충전 안됨],Exact,510,https://xn--2j1bq2k97kxnah86c.com/articles/repair-gasan-iphone.html,Enabled
DR-iPhone,Gasan,"""가산 아이폰 15 충전 안됨""",Phrase,408,https://xn--2j1bq2k97kxnah86c.com/articles/repair-gasan-iphone.html,Enabled
DR-iPhone,Gasan,[가산 아이폰 16 배터리 교체],Exact,595,https://xn--2j1bq2k97kxnah86c.com/articles/repair-gasan-iphone.html,Enabled
DR-iPhone,Gasan,"""가산 아이폰 16 배터리 교체""",Phrase,476,https://xn--2j1bq2k97kxnah86c.com/articles/repair-gasan-iphone.html,Enabled
DR-iPhone,Gasan,[가산 아이폰 16 수리],Exact,680,https://xn--2j1bq2k97kxnah86c.com/articles/repair-gasan-iphone.html,Enabled
DR-iPhone,Gasan,"""가산 아이폰 16 수리""",Phrase,544,https://xn--2j1bq2k97kxnah86c.com/articles/repair-gasan-iphone.html,Enabled
DR-iPhone,Gasan,[가산 아이폰 16 액정 깨짐],Exact,595,https://xn--2j1bq2k97kxnah86c.com/articles/repair-gasan-iphone.html,Enabled
DR-iPhone,Gasan,"""가산 아이폰 16 액정 깨짐""",Phrase,476,https://xn--2j1bq2k97kxnah86c.com/articles/repair-gasan-iphone.html,Enabled
DR-iPhone,Gasan,[가산 아이폰 16 액정 수리],Exact,595,https://xn--2j1bq2k97kxnah86c.com/articles/repair-gasan-iphone.html,Enabled
DR-iPhone,Gasan,"""가산 아이폰 16 액정 수리""",Phrase,476,https://xn--2j1bq2k97kxnah86c.com/articles/repair-gasan-iphone.html,Enabled
DR-iPhone,Gasan,[가산 아이폰 16 충전 안됨],Exact,510,https://xn--2j1bq2k97kxnah86c.com/articles/repair-gasan-iphone.html,Enabled
DR-iPhone,Gasan,"""가산 아이폰 16 충전 안됨""",Phrase,408,https://xn--2j1bq2k97kxnah86c.com/articles/repair-gasan-iphone.html,Enabled
DR-iPhone,Gasan,[가산 아이폰 17 수리],Exact,680,https://xn--2j1bq2k97kxnah86c.com/articles/repair-gasan-iphone.html,Enabled
DR-iPhone,Gasan,"""가산 아이폰 17 수리""",Phrase,544,https://xn--2j1bq2k97kxnah86c.com/articles/repair-gasan-iphone.html,Enabled
DR-iPhone,Gasan,[가산 아이폰 깨졌어요],Exact,510,https://xn--2j1bq2k97kxnah86c.com/articles/repair-gasan-iphone.html,Enabled
DR-iPhone,Gasan,"""가산 아이폰 깨졌어요""",Phrase,408,https://xn--2j1bq2k97kxnah86c.com/articles/repair-gasan-iphone.html,Enabled
DR-iPhone,Gasan,[가산 아이폰 떨어뜨렸어요],Exact,510,https://xn--2j1bq2k97kxnah86c.com/articles/repair-gasan-iphone.html,Enabled
DR-iPhone,Gasan,"""가산 아이폰 떨어뜨렸어요""",Phrase,408,https://xn--2j1bq2k97kxnah86c.com/articles/repair-gasan-iphone.html,Enabled
DR-iPhone,Gasan,[가산 아이폰 떨어뜨림],Exact,680,https://xn--2j1bq2k97kxnah86c.com/articles/repair-gasan-iphone.html,Enabled
DR-iPhone,Gasan,"""가산 아이폰 떨어뜨림""",Phrase,544,https://xn--2j1bq2k97kxnah86c.com/articles/repair-gasan-iphone.html,Enabled
DR-iPhone,Gasan,[가산 아이폰 바로 수리],Exact,510,https://xn--2j1bq2k97kxnah86c.com/articles/repair-gasan-iphone.html,Enabled
DR-iPhone,Gasan,"""가산 아이폰 바로 수리""",Phrase,408,https://xn--2j1bq2k97kxnah86c.com/articles/repair-gasan-iphone.html,Enabled
DR-iPhone,Gasan,[가산 아이폰 배터리],Exact,1190,https://xn--2j1bq2k97kxnah86c.com/articles/repair-gasan-iphone.html,Enabled
DR-iPhone,Gasan,"""가산 아이폰 배터리""",Phrase,952,https://xn--2j1bq2k97kxnah86c.com/articles/repair-gasan-iphone.html,Enabled
DR-iPhone,Gasan,[가산 아이폰 배터리 교체],Exact,1360,https://xn--2j1bq2k97kxnah86c.com/articles/repair-gasan-iphone.html,Enabled
DR-iPhone,Gasan,"""가산 아이폰 배터리 교체""",Phrase,1088,https://xn--2j1bq2k97kxnah86c.com/articles/repair-gasan-iphone.html,Enabled
DR-iPhone,Gasan,[가산 아이폰 배터리 교체 비용],Exact,680,https://xn--2j1bq2k97kxnah86c.com/articles/repair-gasan-iphone.html,Enabled
DR-iPhone,Gasan,"""가산 아이폰 배터리 교체 비용""",Phrase,544,https://xn--2j1bq2k97kxnah86c.com/articles/repair-gasan-iphone.html,Enabled
DR-iPhone,Gasan,[가산 아이폰 빠른 수리],Exact,680,https://xn--2j1bq2k97kxnah86c.com/articles/repair-gasan-iphone.html,Enabled
DR-iPhone,Gasan,"""가산 아이폰 빠른 수리""",Phrase,544,https://xn--2j1bq2k97kxnah86c.com/articles/repair-gasan-iphone.html,Enabled
DR-iPhone,Gasan,[가산 아이폰 수리],Exact,2040,https://xn--2j1bq2k97kxnah86c.com/articles/repair-gasan-iphone.html,Enabled
DR-iPhone,Gasan,"""가산 아이폰 수리""",Phrase,1632,https://xn--2j1bq2k97kxnah86c.com/articles/repair-gasan-iphone.html,Enabled
DR-iPhone,Gasan,[가산 아이폰 수리 견적],Exact,850,https://xn--2j1bq2k97kxnah86c.com/articles/repair-gasan-iphone.html,Enabled
DR-iPhone,Gasan,"""가산 아이폰 수리 견적""",Phrase,680,https://xn--2j1bq2k97kxnah86c.com/articles/repair-gasan-iphone.html,Enabled
DR-iPhone,Gasan,[가산 아이폰 수리 비용],Exact,680,https://xn--2j1bq2k97kxnah86c.com/articles/repair-gasan-iphone.html,Enabled
DR-iPhone,Gasan,"""가산 아이폰 수리 비용""",Phrase,544,https://xn--2j1bq2k97kxnah86c.com/articles/repair-gasan-iphone.html,Enabled
DR-iPhone,Gasan,[가산 아이폰 수리 얼마],Exact,595,https://xn--2j1bq2k97kxnah86c.com/articles/repair-gasan-iphone.html,Enabled
DR-iPhone,Gasan,"""가산 아이폰 수리 얼마""",Phrase,476,https://xn--2j1bq2k97kxnah86c.com/articles/repair-gasan-iphone.html,Enabled
DR-iPhone,Gasan,[가산 아이폰 수리 잘하는 곳],Exact,850,https://xn--2j1bq2k97kxnah86c.com/articles/repair-gasan-iphone.html,Enabled
DR-iPhone,Gasan,"""가산 아이폰 수리 잘하는 곳""",Phrase,680,https://xn--2j1bq2k97kxnah86c.com/articles/repair-gasan-iphone.html,Enabled
DR-iPhone,Gasan,[가산 아이폰 수리 추천],Exact,850,https://xn--2j1bq2k97kxnah86c.com/articles/repair-gasan-iphone.html,Enabled
DR-iPhone,Gasan,"""가산 아이폰 수리 추천""",Phrase,680,https://xn--2j1bq2k97kxnah86c.com/articles/repair-gasan-iphone.html,Enabled
DR-iPhone,Gasan,[가산 아이폰 액정],Exact,1360,https://xn--2j1bq2k97kxnah86c.com/articles/repair-gasan-iphone.html,Enabled
DR-iPhone,Gasan,"""가산 아이폰 액정""",Phrase,1088,https://xn--2j1bq2k97kxnah86c.com/articles/repair-gasan-iphone.html,Enabled
DR-iPhone,Gasan,[가산 아이폰 액정 가격],Exact,850,https://xn--2j1bq2k97kxnah86c.com/articles/repair-gasan-iphone.html,Enabled
DR-iPhone,Gasan,"""가산 아이폰 액정 가격""",Phrase,680,https://xn--2j1bq2k97kxnah86c.com/articles/repair-gasan-iphone.html,Enabled
DR-iPhone,Gasan,[가산 아이폰 액정 교체 비용],Exact,680,https://xn--2j1bq2k97kxnah86c.com/articles/repair-gasan-iphone.html,Enabled
DR-iPhone,Gasan,"""가산 아이폰 액정 교체 비용""",Phrase,544,https://xn--2j1bq2k97kxnah86c.com/articles/repair-gasan-iphone.html,Enabled
DR-iPhone,Gasan,[가산 아이폰 액정 깨짐],Exact,850,https://xn--2j1bq2k97kxnah86c.com/articles/repair-gasan-iphone.html,Enabled
DR-iPhone,Gasan,"""가산 아이폰 액정 깨짐""",Phrase,680,https://xn--2j1bq2k97kxnah86c.com/articles/repair-gasan-iphone.html,Enabled
DR-iPhone,Gasan,[가산 아이폰 액정 수리],Exact,1700,https://xn--2j1bq2k97kxnah86c.com/articles/repair-gasan-iphone.html,Enabled
DR-iPhone,Gasan,"""가산 아이폰 액정 수리""",Phrase,1360,https://xn--2j1bq2k97kxnah86c.com/articles/repair-gasan-iphone.html,Enabled
DR-iPhone,Gasan,[가산 아이폰 액정 수리 얼마],Exact,595,https://xn--2j1bq2k97kxnah86c.com/articles/repair-gasan-iphone.html,Enabled
DR-iPhone,Gasan,"""가산 아이폰 액정 수리 얼마""",Phrase,476,https://xn--2j1bq2k97kxnah86c.com/articles/repair-gasan-iphone.html,Enabled
DR-iPhone,Gasan,[가산 아이폰 액정 수리비],Exact,1360,https://xn--2j1bq2k97kxnah86c.com/articles/repair-gasan-iphone.html,Enabled
DR-iPhone,Gasan,"""가산 아이폰 액정 수리비""",Phrase,1088,https://xn--2j1bq2k97kxnah86c.com/articles/repair-gasan-iphone.html,Enabled
DR-iPhone,Gasan,[가산 아이폰 응급 수리],Exact,680,https://xn--2j1bq2k97kxnah86c.com/articles/repair-gasan-iphone.html,Enabled
DR-iPhone,Gasan,"""가산 아이폰 응급 수리""",Phrase,544,https://xn--2j1bq2k97kxnah86c.com/articles/repair-gasan-iphone.html,Enabled
DR-iPhone,Gasan,[가산 아이폰 정품 수리],Exact,680,https://xn--2j1bq2k97kxnah86c.com/articles/repair-gasan-iphone.html,Enabled
DR-iPhone,Gasan,"""가산 아이폰 정품 수리""",Phrase,544,https://xn--2j1bq2k97kxnah86c.com/articles/repair-gasan-iphone.html,Enabled
DR-iPhone,Gasan,[가산 아이폰 즉시 수리],Exact,510,https://xn--2j1bq2k97kxnah86c.com/articles/repair-gasan-iphone.html,Enabled
DR-iPhone,Gasan,"""가산 아이폰 즉시 수리""",Phrase,408,https://xn--2j1bq2k97kxnah86c.com/articles/repair-gasan-iphone.html,Enabled
DR-iPhone,Gasan,[가산 아이폰 충전 안됨],Exact,680,https://xn--2j1bq2k97kxnah86c.com/articles/repair-gasan-iphone.html,Enabled
DR-iPhone,Gasan,"""가산 아이폰 충전 안됨""",Phrase,544,https://xn--2j1bq2k97kxnah86c.com/articles/repair-gasan-iphone.html,Enabled
DR-iPhone,Gasan,[가산 아이폰 충전포트],Exact,510,https://xn--2j1bq2k97kxnah86c.com/articles/repair-gasan-iphone.html,Enabled
DR-iPhone,Gasan,"""가산 아이폰 충전포트""",Phrase,408,https://xn--2j1bq2k97kxnah86c.com/articles/repair-gasan-iphone.html,Enabled
DR-iPhone,Gasan,[가산 아이폰 침수],Exact,850,https://xn--2j1bq2k97kxnah86c.com/articles/repair-gasan-iphone.html,Enabled
DR-iPhone,Gasan,"""가산 아이폰 침수""",Phrase,680,https://xn--2j1bq2k97kxnah86c.com/articles/repair-gasan-iphone.html,Enabled
DR-iPhone,Gasan,[가산 아이폰 침수 수리],Exact,680,https://xn--2j1bq2k97kxnah86c.com/articles/repair-gasan-iphone.html,Enabled
DR-iPhone,Gasan,"""가산 아이폰 침수 수리""",Phrase,544,https://xn--2j1bq2k97kxnah86c.com/articles/repair-gasan-iphone.html,Enabled
DR-iPhone,Gasan,[가산 아이폰 카메라],Exact,425,https://xn--2j1bq2k97kxnah86c.com/articles/repair-gasan-iphone.html,Enabled
DR-iPhone,Gasan,"""가산 아이폰 카메라""",Phrase,340,https://xn--2j1bq2k97kxnah86c.com/articles/repair-gasan-iphone.html,Enabled
DR-iPhone,Gasan,[가산 아이폰 화면 안나옴],Exact,680,https://xn--2j1bq2k97kxnah86c.com/articles/repair-gasan-iphone.html,Enabled
DR-iPhone,Gasan,"""가산 아이폰 화면 안나옴""",Phrase,544,https://xn--2j1bq2k97kxnah86c.com/articles/repair-gasan-iphone.html,Enabled
DR-iPhone,Gasan,[가산 아이폰 후면],Exact,510,https://xn--2j1bq2k97kxnah86c.com/articles/repair-gasan-iphone.html,Enabled
DR-iPhone,Gasan,"""가산 아이폰 후면""",Phrase,408,https://xn--2j1bq2k97kxnah86c.com/articles/repair-gasan-iphone.html,Enabled
DR-iPhone,Gasan,[가산 점심시간 아이폰 수리],Exact,680,https://xn--2j1bq2k97kxnah86c.com/articles/repair-gasan-iphone.html,Enabled
DR-iPhone,Gasan,"""가산 점심시간 아이폰 수리""",Phrase,544,https://xn--2j1bq2k97kxnah86c.com/articles/repair-gasan-iphone.html,Enabled
DR-iPhone,Gasan,[가산 폰 수리],Exact,1020,https://xn--2j1bq2k97kxnah86c.com/articles/repair-gasan-iphone.html,Enabled
DR-iPhone,Gasan,"""가산 폰 수리""",Phrase,816,https://xn--2j1bq2k97kxnah86c.com/articles/repair-gasan-iphone.html,Enabled
DR-iPhone,Gasan,[가산 휴대폰 수리],Exact,850,https://xn--2j1bq2k97kxnah86c.com/articles/repair-gasan-iphone.html,Enabled
DR-iPhone,Gasan,"""가산 휴대폰 수리""",Phrase,680,https://xn--2j1bq2k97kxnah86c.com/articles/repair-gasan-iphone.html,Enabled
DR-iPhone,Gasan,[가산동 아이폰 수리],Exact,1190,https://xn--2j1bq2k97kxnah86c.com/articles/repair-gasan-iphone.html,Enabled
DR-iPhone,Gasan,"""가산동 아이폰 수리""",Phrase,952,https://xn--2j1bq2k97kxnah86c.com/articles/repair-gasan-iphone.html,Enabled
DR-iPhone,Gasan,[가산디지털단지 아이폰 수리],Exact,1700,https://xn--2j1bq2k97kxnah86c.com/articles/repair-gasan-iphone.html,Enabled
DR-iPhone,Gasan,"""가산디지털단지 아이폰 수리""",Phrase,1360,https://xn--2j1bq2k97kxnah86c.com/articles/repair-gasan-iphone.html,Enabled
DR-iPhone,Gasan,[가산디지털단지역 아이폰 수리],Exact,1360,https://xn--2j1bq2k97kxnah86c.com/articles/repair-gasan-iphone.html,Enabled
DR-iPhone,Gasan,"""가산디지털단지역 아이폰 수리""",Phrase,1088,https://xn--2j1bq2k97kxnah86c.com/articles/repair-gasan-iphone.html,Enabled
DR-iPhone,Gasan,[가산역 아이폰 수리],Exact,680,https://xn--2j1bq2k97kxnah86c.com/articles/repair-gasan-iphone.html,Enabled
DR-iPhone,Gasan,"""가산역 아이폰 수리""",Phrase,544,https://xn--2j1bq2k97kxnah86c.com/articles/repair-gasan-iphone.html,Enabled
DR-iPhone,Gasan,[구로 아이폰 수리],Exact,1360,https://xn--2j1bq2k97kxnah86c.com/articles/repair-gasan-iphone.html,Enabled
DR-iPhone,Gasan,"""구로 아이폰 수리""",Phrase,1088,https://xn--2j1bq2k97kxnah86c.com/articles/repair-gasan-iphone.html,Enabled
DR-iPhone,Gasan,[구로디지털단지 아이폰 수리],Exact,1020,https://xn--2j1bq2k97kxnah86c.com/articles/repair-gasan-iphone.html,Enabled
DR-iPhone,Gasan,"""구로디지털단지 아이폰 수리""",Phrase,816,https://xn--2j1bq2k97kxnah86c.com/articles/repair-gasan-iphone.html,Enabled
DR-iPhone,Gasan,[금천구 아이폰 수리],Exact,1360,https://xn--2j1bq2k97kxnah86c.com/articles/repair-gasan-iphone.html,Enabled
DR-iPhone,Gasan,"""금천구 아이폰 수리""",Phrase,1088,https://xn--2j1bq2k97kxnah86c.com/articles/repair-gasan-iphone.html,Enabled
DR-iPhone,Gasan,[독산 아이폰 수리],Exact,850,https://xn--2j1bq2k97kxnah86c.com/articles/repair-gasan-iphone.html,Enabled
DR-iPhone,Gasan,"""독산 아이폰 수리""",Phrase,680,https://xn--2j1bq2k97kxnah86c.com/articles/repair-gasan-iphone.html,Enabled
DR-iPhone,Sillim,[관악구 아이폰 수리],Exact,1530,https://xn--2j1bq2k97kxnah86c.com/articles/repair-sillim-iphone.html,Enabled
DR-iPhone,Sillim,"""관악구 아이폰 수리""",Phrase,1224,https://xn--2j1bq2k97kxnah86c.com/articles/repair-sillim-iphone.html,Enabled
DR-iPhone,Sillim,[노량진 아이폰 수리],Exact,1020,https://xn--2j1bq2k97kxnah86c.com/articles/repair-sillim-iphone.html,Enabled
DR-iPhone,Sillim,"""노량진 아이폰 수리""",Phrase,816,https://xn--2j1bq2k97kxnah86c.com/articles/repair-sillim-iphone.html,Enabled
DR-iPhone,Sillim,[사당 아이폰 수리],Exact,1360,https://xn--2j1bq2k97kxnah86c.com/articles/repair-sillim-iphone.html,Enabled
DR-iPhone,Sillim,"""사당 아이폰 수리""",Phrase,1088,https://xn--2j1bq2k97kxnah86c.com/articles/repair-sillim-iphone.html,Enabled
DR-iPhone,Sillim,[서울대입구 아이폰 수리],Exact,1020,https://xn--2j1bq2k97kxnah86c.com/articles/repair-sillim-iphone.html,Enabled
DR-iPhone,Sillim,"""서울대입구 아이폰 수리""",Phrase,816,https://xn--2j1bq2k97kxnah86c.com/articles/repair-sillim-iphone.html,Enabled
DR-iPhone,Sillim,[신대방 아이폰 수리],Exact,1190,https://xn--2j1bq2k97kxnah86c.com/articles/repair-sillim-iphone.html,Enabled
DR-iPhone,Sillim,"""신대방 아이폰 수리""",Phrase,952,https://xn--2j1bq2k97kxnah86c.com/articles/repair-sillim-iphone.html,Enabled
DR-iPhone,Sillim,[신대방역 아이폰 수리],Exact,1020,https://xn--2j1bq2k97kxnah86c.com/articles/repair-sillim-iphone.html,Enabled
DR-iPhone,Sillim,"""신대방역 아이폰 수리""",Phrase,816,https://xn--2j1bq2k97kxnah86c.com/articles/repair-sillim-iphone.html,Enabled
DR-iPhone,Sillim,[신림 1시간 아이폰 수리],Exact,595,https://xn--2j1bq2k97kxnah86c.com/articles/repair-sillim-iphone.html,Enabled
DR-iPhone,Sillim,"""신림 1시간 아이폰 수리""",Phrase,476,https://xn--2j1bq2k97kxnah86c.com/articles/repair-sillim-iphone.html,Enabled
DR-iPhone,Sillim,[신림 30분 아이폰 수리],Exact,680,https://xn--2j1bq2k97kxnah86c.com/articles/repair-sillim-iphone.html,Enabled
DR-iPhone,Sillim,"""신림 30분 아이폰 수리""",Phrase,544,https://xn--2j1bq2k97kxnah86c.com/articles/repair-sillim-iphone.html,Enabled
DR-iPhone,Sillim,[신림 당일 아이폰 수리],Exact,850,https://xn--2j1bq2k97kxnah86c.com/articles/repair-sillim-iphone.html,Enabled
DR-iPhone,Sillim,"""신림 당일 아이폰 수리""",Phrase,680,https://xn--2j1bq2k97kxnah86c.com/articles/repair-sillim-iphone.html,Enabled
DR-iPhone,Sillim,[신림 아이폰 13 수리],Exact,510,https://xn--2j1bq2k97kxnah86c.com/articles/repair-sillim-iphone.html,Enabled
DR-iPhone,Sillim,"""신림 아이폰 13 수리""",Phrase,408,https://xn--2j1bq2k97kxnah86c.com/articles/repair-sillim-iphone.html,Enabled
DR-iPhone,Sillim,[신림 아이폰 14 수리],Exact,510,https://xn--2j1bq2k97kxnah86c.com/articles/repair-sillim-iphone.html,Enabled
DR-iPhone,Sillim,"""신림 아이폰 14 수리""",Phrase,408,https://xn--2j1bq2k97kxnah86c.com/articles/repair-sillim-iphone.html,Enabled
DR-iPhone,Sillim,[신림 아이폰 14 액정 깨짐],Exact,510,https://xn--2j1bq2k97kxnah86c.com/articles/repair-sillim-iphone.html,Enabled
DR-iPhone,Sillim,"""신림 아이폰 14 액정 깨짐""",Phrase,408,https://xn--2j1bq2k97kxnah86c.com/articles/repair-sillim-iphone.html,Enabled
DR-iPhone,Sillim,[신림 아이폰 15 배터리 교체],Exact,595,https://xn--2j1bq2k97kxnah86c.com/articles/repair-sillim-iphone.html,Enabled
DR-iPhone,Sillim,"""신림 아이폰 15 배터리 교체""",Phrase,476,https://xn--2j1bq2k97kxnah86c.com/articles/repair-sillim-iphone.html,Enabled
DR-iPhone,Sillim,[신림 아이폰 15 수리],Exact,680,https://xn--2j1bq2k97kxnah86c.com/articles/repair-sillim-iphone.html,Enabled
DR-iPhone,Sillim,"""신림 아이폰 15 수리""",Phrase,544,https://xn--2j1bq2k97kxnah86c.com/articles/repair-sillim-iphone.html,Enabled
DR-iPhone,Sillim,[신림 아이폰 15 액정 깨짐],Exact,595,https://xn--2j1bq2k97kxnah86c.com/articles/repair-sillim-iphone.html,Enabled
DR-iPhone,Sillim,"""신림 아이폰 15 액정 깨짐""",Phrase,476,https://xn--2j1bq2k97kxnah86c.com/articles/repair-sillim-iphone.html,Enabled
DR-iPhone,Sillim,[신림 아이폰 15 액정 수리],Exact,595,https://xn--2j1bq2k97kxnah86c.com/articles/repair-sillim-iphone.html,Enabled
DR-iPhone,Sillim,"""신림 아이폰 15 액정 수리""",Phrase,476,https://xn--2j1bq2k97kxnah86c.com/articles/repair-sillim-iphone.html,Enabled
DR-iPhone,Sillim,[신림 아이폰 15 충전 안됨],Exact,510,https://xn--2j1bq2k97kxnah86c.com/articles/repair-sillim-iphone.html,Enabled
DR-iPhone,Sillim,"""신림 아이폰 15 충전 안됨""",Phrase,408,https://xn--2j1bq2k97kxnah86c.com/articles/repair-sillim-iphone.html,Enabled
